n,rel_score,absE_robust,base_robust,absE_median,absE_q90,DA,pred_actual_q90_ratio,model,Date
91,-0.4160223976135986,0.03247019404079765,0.022930565290153027,0.012045244686305523,0.040849898708984256,0.4175824175824176,0.6966798839797834,lagged_stock_mean5_val_only,2021-08-16
91,-0.24941612042478223,0.024652022431837395,0.019730834290385246,0.009716072119772434,0.02987190062412992,0.5054945054945055,0.6787277329379664,lagged_stock_mean5_val_only,2021-08-17
93,0.03725225544145794,0.023874516831710928,0.024798309803009032,0.009561242302879691,0.028626549057662477,0.5806451612903226,0.6921107907480539,lagged_stock_mean5_val_only,2021-08-18
93,-0.10221822731377284,0.0665096458280459,0.06034163124859333,0.029485050588846207,0.07404919047839939,0.3870967741935484,0.33467086811257646,lagged_stock_mean5_val_only,2021-08-19
92,0.15394603243132965,0.04721880017314106,0.05581062436103821,0.021919996361248195,0.05059760762378574,0.75,0.27089548922774226,lagged_stock_mean5_val_only,2021-08-20
92,-0.3542135028239013,0.051601540597039273,0.038104435149580264,0.02023485256358981,0.06273337606689892,0.3695652173913043,0.41410636185731214,lagged_stock_mean5_val_only,2021-08-23
93,-0.5535746295082042,0.04551976667717098,0.029300019331276416,0.019824703689664602,0.05139012597501276,0.21505376344086022,0.5884084684406162,lagged_stock_mean5_val_only,2021-08-24
93,-0.04274394634680667,0.03214106317609548,0.03082354329526424,0.010847540339455009,0.04258704567328095,0.5053763440860215,0.47375241352580594,lagged_stock_mean5_val_only,2021-08-25
93,-0.30619421823376736,0.047644105087965724,0.036475513689219946,0.018553008791059256,0.05818219259381294,0.3333333333333333,0.40811749683470966,lagged_stock_mean5_val_only,2021-08-26
93,-0.05417157147490892,0.03910040676855715,0.03709112238138914,0.016616919077932835,0.04496697538124863,0.41935483870967744,0.3034188227032034,lagged_stock_mean5_val_only,2021-08-27
90,-0.13201965314980968,0.030054265796206896,0.026549243833869696,0.0133982899133116,0.03331195176579059,0.5222222222222223,0.6656064535327715,lagged_stock_mean5_val_only,2021-08-30
90,-0.09930063686266366,0.025219859202479714,0.022941730730235577,0.012213681005960098,0.026012356393039233,0.4888888888888889,0.8078550167225877,lagged_stock_mean5_val_only,2021-08-31
90,0.054209574264943106,0.04041622332297266,0.04273274736478925,0.016961921006441116,0.04690860463306308,0.5777777777777777,0.41538011101427197,lagged_stock_mean5_val_only,2021-09-01
92,-0.5129034371807051,0.061332795722410086,0.04053979534655809,0.03105342946946621,0.06055873250588775,0.2717391304347826,0.5225541796684384,lagged_stock_mean5_val_only,2021-09-06
91,-0.2674254328661856,0.025909484596922994,0.02044261060655117,0.012367679737508297,0.027083609718829393,0.3076923076923077,0.6770665926645199,lagged_stock_mean5_val_only,2021-09-07
91,-0.06857708102515891,0.02787711680866778,0.026088072918355465,0.011205941438674927,0.033342350739985704,0.46153846153846156,0.4242807991100272,lagged_stock_mean5_val_only,2021-09-08
93,-0.3122714096469783,0.0250689918641001,0.01910351142287254,0.011412720661610365,0.02731254240497947,0.3763440860215054,0.6012328000563817,lagged_stock_mean5_val_only,2021-09-09
92,-0.0271161539173701,0.04082510385196656,0.039747309684753415,0.016819018754176795,0.04801217019557953,0.4673913043478261,0.2789943390042781,lagged_stock_mean5_val_only,2021-09-10
93,-0.014952875847114688,0.028224876150488853,0.027809050865471363,0.011970044113695621,0.032509664073586464,0.5376344086021505,0.5715409051392988,lagged_stock_mean5_val_only,2021-09-13
93,-0.5223954031317297,0.03785214610397815,0.024863544665277,0.01404263824224472,0.04761901572346686,0.43010752688172044,0.6375833807560567,lagged_stock_mean5_val_only,2021-09-14
93,-0.19916156010034447,0.026545263454318044,0.02213651966303587,0.010433202609419823,0.032224121689796444,0.44086021505376344,0.6554868091153796,lagged_stock_mean5_val_only,2021-09-15
93,-0.304315949143257,0.03699166956357658,0.028360973112285137,0.016757489647716284,0.04046835983172059,0.3548387096774194,0.41152636160975575,lagged_stock_mean5_val_only,2021-09-16
93,-0.04598784535129852,0.03531221067532897,0.03375967592000961,0.014477987075224519,0.0416684472002089,0.46236559139784944,0.35458052100326004,lagged_stock_mean5_val_only,2021-09-17
93,-0.06539791680552365,0.02949681356549263,0.027686194144189356,0.013025395572185516,0.032942835986614225,0.4731182795698925,0.39831187904584037,lagged_stock_mean5_val_only,2021-09-20
93,-0.08008301673952722,0.02719318764284253,0.025176942162215703,0.012063125846907496,0.03026012359187007,0.4838709677419355,0.3907211703263332,lagged_stock_mean5_val_only,2021-09-21
93,-0.4751461905264027,0.029218528186902404,0.019807208515703677,0.011023124447092414,0.03639080747961998,0.3010752688172043,0.5691287216266078,lagged_stock_mean5_val_only,2021-09-22
93,-0.18652956951246713,0.02472234087763354,0.02083584051579237,0.010775805916637182,0.027893069921992718,0.5376344086021505,0.5406394496181821,lagged_stock_mean5_val_only,2021-09-23
93,0.021558437098767147,0.05085956337861716,0.051980174705386156,0.022014719666913152,0.05768968742340803,0.5591397849462365,0.23340122573407046,lagged_stock_mean5_val_only,2021-09-24
93,-0.24957697708963344,0.04360965339001268,0.03489953335374593,0.017718316870741546,0.05178267303854227,0.24731182795698925,0.3544659017656779,lagged_stock_mean5_val_only,2021-09-27
92,-0.1010085118751336,0.027425736753502867,0.024909650068730117,0.009256049524992704,0.036339374457020325,0.4673913043478261,0.32295834051095074,lagged_stock_mean5_val_only,2021-09-28
93,-0.35721596553601787,0.025071223312988875,0.018472537863999605,0.01014954736456275,0.029843351896852253,0.3333333333333333,0.48509196627793827,lagged_stock_mean5_val_only,2021-09-29
93,0.1521541244462139,0.02479214039631188,0.029241329245269298,0.011809969320893288,0.025964342150837184,0.7311827956989247,0.3652781076514059,lagged_stock_mean5_val_only,2021-09-30
93,0.02771107290727859,0.0339783580857329,0.03494677059352398,0.012841779214795679,0.04227315774187444,0.5268817204301075,0.39098289512897555,lagged_stock_mean5_val_only,2021-10-01
92,-0.2356072818531354,0.041250956361182034,0.03338516773656011,0.016289575898554176,0.049922760925255716,0.41304347826086957,0.46479088260458196,lagged_stock_mean5_val_only,2021-10-04
92,0.13992224133019482,0.0207622318121139,0.02413994735106827,0.007688688579946756,0.026147086464334286,0.5652173913043478,0.4898767931547502,lagged_stock_mean5_val_only,2021-10-05
92,-0.06745479524799158,0.0290279213571921,0.027193583734333518,0.010084861423820257,0.03788611986674369,0.5108695652173914,0.39389769072338743,lagged_stock_mean5_val_only,2021-10-06
92,-0.25880522954221963,0.026127470191568136,0.02075576870702207,0.011366483522579074,0.029521973337978125,0.3695652173913043,0.7054194152599021,lagged_stock_mean5_val_only,2021-10-07
92,-0.11273943326180613,0.03266983311623335,0.029359823279082778,0.013487362768501043,0.03836494069546462,0.5108695652173914,0.4289219182271067,lagged_stock_mean5_val_only,2021-10-08
92,-0.5260240721560039,0.02604880101280287,0.017069718288257728,0.01174371555680409,0.028610170911997558,0.30434782608695654,0.7803671055262023,lagged_stock_mean5_val_only,2021-10-11
92,-0.25575104361936996,0.02316331483889372,0.018445785855874423,0.010401852428913116,0.025522924819961205,0.41304347826086957,0.6371567042853359,lagged_stock_mean5_val_only,2021-10-12
93,-0.20367789159492067,0.026105980563443154,0.021688510477542874,0.009206268878187984,0.03379942337051034,0.43010752688172044,0.4170223295366499,lagged_stock_mean5_val_only,2021-10-13
93,-0.33795787701063884,0.020745575707405803,0.015505402721464634,0.008104941342025995,0.025281268730759615,0.5161290322580645,0.6984010692739,lagged_stock_mean5_val_only,2021-10-14
93,-0.00982689656309721,0.027128707180963826,0.026864710450172424,0.011325262021273375,0.0316068903193809,0.4838709677419355,0.3830733175915195,lagged_stock_mean5_val_only,2021-10-15
93,-0.12363302033176815,0.026108842948451637,0.023236094415187834,0.009118428453803062,0.03398082898929715,0.40860215053763443,0.5399953332871872,lagged_stock_mean5_val_only,2021-10-18
93,0.048646063468728906,0.021982762170955537,0.023106817901134488,0.00933936471119523,0.025286794919520614,0.5483870967741935,0.3733321794437193,lagged_stock_mean5_val_only,2021-10-19
93,-0.013217249895181915,0.023647517565404994,0.023339039646089077,0.009677862370153889,0.027939310390502212,0.5161290322580645,0.46169585813306196,lagged_stock_mean5_val_only,2021-10-20
93,-0.22332329115908967,0.02976249776838813,0.024329216964542863,0.012584140364197083,0.034356714808382094,0.3870967741935484,0.4363494041749738,lagged_stock_mean5_val_only,2021-10-21
93,-0.2823260050723915,0.0338340084766969,0.026384872756898402,0.013486409094184637,0.04069519876502453,0.3978494623655914,0.4680083781829069,lagged_stock_mean5_val_only,2021-10-22
93,-0.13736762584595152,0.026490155002102254,0.02329075876623392,0.011058446718379855,0.030863416567444797,0.3763440860215054,0.43973221712549837,lagged_stock_mean5_val_only,2021-10-25
93,-0.05672445335395193,0.038097293116152287,0.03605224899947643,0.016263366676867008,0.04366785287857056,0.3870967741935484,0.3435649684129483,lagged_stock_mean5_val_only,2021-10-26
93,0.09237543613557408,0.03127942706923932,0.03446295782923699,0.014129846822470427,0.03429916049353778,0.6021505376344086,0.40192893743724656,lagged_stock_mean5_val_only,2021-10-27
93,-0.193030373020592,0.027977529820054768,0.023450811021029947,0.013384607620537281,0.02918584439903497,0.5268817204301075,0.6868587567468163,lagged_stock_mean5_val_only,2021-10-28
93,-0.034961253883797117,0.04052688791416585,0.03915787935256957,0.01793255005031824,0.04518867572769522,0.4946236559139785,0.4613793500576458,lagged_stock_mean5_val_only,2021-10-29
93,0.22349801429142802,0.02879539234563708,0.03708347547799349,0.01163155259564519,0.03432767949998378,0.6774193548387096,0.45202446336857577,lagged_stock_mean5_val_only,2021-11-01
93,-0.28384233446206597,0.07001734096556902,0.054537336155772206,0.02914880495518446,0.08173707202076912,0.3870967741935484,0.399349812872244,lagged_stock_mean5_val_only,2021-11-02
93,0.07634292252981156,0.033795416634529826,0.036588705331087115,0.013860545586794615,0.03986974209547042,0.43010752688172044,0.3324838412600046,lagged_stock_mean5_val_only,2021-11-03
93,-0.15951772586216606,0.03801311384886503,0.03278355561196804,0.01470131054520607,0.046623606607317916,0.43010752688172044,0.48196441199063195,lagged_stock_mean5_val_only,2021-11-04
92,0.08383653716800643,0.033184122480452063,0.036220744252204895,0.01312435045838356,0.040119544044137014,0.5869565217391305,0.4548320461638187,lagged_stock_mean5_val_only,2021-11-05
90,0.004738779633797652,0.0314413937390782,0.031591096986085185,0.013100591895636171,0.03668160368688406,0.4,0.5361551833800076,lagged_stock_mean5_val_only,2021-11-08
92,-0.024698088916259353,0.0300978349405341,0.02937239296734334,0.012209320615511388,0.03577702865004542,0.5760869565217391,0.5040677536450142,lagged_stock_mean5_val_only,2021-11-09
93,-0.2418330371668418,0.04639247208833694,0.037358059175312514,0.019937600009143353,0.05290974415838718,0.44086021505376344,0.7209741143423206,lagged_stock_mean5_val_only,2021-11-10
93,0.08084497413143998,0.034110633563250295,0.037110860086977476,0.013597844634205103,0.04102557785809039,0.5053763440860215,0.5507404057461138,lagged_stock_mean5_val_only,2021-11-11
91,-0.06327231833066116,0.035608244594186544,0.03348929900676012,0.012471219059079885,0.04627405107021332,0.6373626373626373,0.6433039169952307,lagged_stock_mean5_val_only,2021-11-12
92,-0.43536854512287637,0.044207310071215034,0.03079857798293233,0.018301919801160693,0.05181078054010869,0.33695652173913043,0.753668198109961,lagged_stock_mean5_val_only,2021-11-15
93,-0.16042110812358823,0.03155129919759929,0.027189525403082362,0.011283105704933405,0.04053638698533177,0.4731182795698925,0.6069333775621104,lagged_stock_mean5_val_only,2021-11-16
93,0.15529821447593095,0.0457414036616683,0.05415094941854476,0.019402824342250824,0.05267715863883495,0.5806451612903226,0.2969878382487281,lagged_stock_mean5_val_only,2021-11-17
93,-0.1327286091768325,0.0615737157408148,0.054358753934502596,0.030963685596361756,0.06122006028890609,0.41935483870967744,0.39338669409775684,lagged_stock_mean5_val_only,2021-11-18
93,-0.058404134633141425,0.06960541774169542,0.06576449908316136,0.03474047966301441,0.06972987615736201,0.41935483870967744,0.3740404010044899,lagged_stock_mean5_val_only,2021-11-19
93,-0.371736244837261,0.07149042547680437,0.05211674310266971,0.03308997442945838,0.076800902094692,0.23655913978494625,0.4031598049304038,lagged_stock_mean5_val_only,2021-11-22
93,0.008138977022682514,0.04346010203007608,0.04381672535091638,0.015688018058426678,0.05554416794329881,0.5913978494623656,0.34563045666523123,lagged_stock_mean5_val_only,2021-11-23
93,-0.5716803146454377,0.05052416241960599,0.03214658983051777,0.02216961170779541,0.056709101423621164,0.3333333333333333,0.5231876852429821,lagged_stock_mean5_val_only,2021-11-24
93,-0.12617845278162854,0.038636604277417066,0.034307710453867914,0.017476456938311458,0.04232029467821121,0.5376344086021505,0.5687410740551085,lagged_stock_mean5_val_only,2021-11-25
93,-0.2449563909489325,0.041339453775435686,0.033205543644726276,0.0158979007974267,0.050883105956017964,0.45161290322580644,0.5051147524529818,lagged_stock_mean5_val_only,2021-11-26
93,-0.07729996016401075,0.0437366945669055,0.04059843700379133,0.019185427576303482,0.04910253398120403,0.4838709677419355,0.4203932405721154,lagged_stock_mean5_val_only,2021-11-29
92,-0.37469750678445424,0.036001361859962354,0.026188569981604824,0.015531536657363176,0.040939650405198355,0.34782608695652173,0.6145313944296591,lagged_stock_mean5_val_only,2021-11-30
93,-0.2848038435598397,0.03158003091812134,0.024579651653766632,0.011367348954081535,0.040425363928079605,0.43010752688172044,0.6898092820239192,lagged_stock_mean5_val_only,2021-12-01
93,0.0639161313103036,0.056905965437181294,0.06079152449965477,0.025672175455838442,0.0624675799626857,0.5483870967741935,0.23856220200937586,lagged_stock_mean5_val_only,2021-12-02
93,0.11067689558171945,0.0547840217128396,0.061601932346820834,0.02510845474898815,0.0593511339277029,0.6774193548387096,0.2623308702233402,lagged_stock_mean5_val_only,2021-12-03
93,-0.3667763552411054,0.06616462133824826,0.04840925224125385,0.03562602028250694,0.06107720211148262,0.17204301075268819,0.453343741510272,lagged_stock_mean5_val_only,2021-12-06
93,-0.11504594271713997,0.0302300477400422,0.027111033350229255,0.01229036133736372,0.03587937280535696,0.4731182795698925,0.6375655792186107,lagged_stock_mean5_val_only,2021-12-07
92,-0.27468555130337213,0.046464021829888236,0.03645135993137959,0.017714208457618952,0.05749962674453856,0.2608695652173913,0.46852639737049534,lagged_stock_mean5_val_only,2021-12-08
92,0.00539257865231757,0.0281581825169269,0.028310851007699967,0.010196706978604198,0.03592295107664541,0.5,0.5379843122131875,lagged_stock_mean5_val_only,2021-12-09
93,-0.040586278958961275,0.033910002745687964,0.0325874013826251,0.012102186679840088,0.043615632131695746,0.5376344086021505,0.49994594382655166,lagged_stock_mean5_val_only,2021-12-10
92,-0.45918421986146707,0.040195748675614595,0.02754672653973103,0.01904192566871643,0.042307646013796336,0.40217391304347827,0.794350959523479,lagged_stock_mean5_val_only,2021-12-13
92,-0.3587933088296038,0.03364194526802748,0.024758692178875212,0.015464266762137413,0.036355357011780144,0.4782608695652174,0.7551695579094677,lagged_stock_mean5_val_only,2021-12-14
93,0.0250149018161544,0.03158142603933811,0.03239170126616955,0.013983158394694328,0.03519653528928757,0.45161290322580644,0.5124982033668328,lagged_stock_mean5_val_only,2021-12-15
93,-0.15263704314960758,0.034756736597046256,0.03015410341322422,0.013319039950147271,0.04287539329379797,0.3978494623655914,0.5306703341339597,lagged_stock_mean5_val_only,2021-12-16
93,-0.11766556461377808,0.04230451760813594,0.037850783765316004,0.020477543585002422,0.04365394804626703,0.4731182795698925,0.4521132336403714,lagged_stock_mean5_val_only,2021-12-17
